kepid,ra,ra_err,dec,dec_err,ra_str,dec_str,kepoi_name,kepler_name,alt_name,tm_designation,koi_list_flag,last_update
4556468,290.146550,0.000000,39.665821,0.000000,19h20m35.17s,+39d39m57.0s,K04491.01,Kepler-1609 b,Kepler-1609 b,2MASS J19203517+3939569,YES,2016-05-10
9100953,295.905030,0.000000,45.405430,0.000000,19h43m37.21s,+45d24m19.5s,K04500.01,Kepler-1610 b,Kepler-1610 b,2MASS J19433720+4524195,YES,2016-05-10
7747457,289.875060,0.000000,43.420959,0.000000,19h19m30.01s,+43d25m15.5s,K04561.01,Kepler-1613 b,Kepler-1613 b,2MASS J19193000+4325154,YES,2016-05-10
11650401,284.871340,0.000000,49.775909,0.000000,18h59m29.12s,+49d46m33.3s,K04566.01,Kepler-1614 b,Kepler-1614 b,2MASS J18592912+4946332,YES,2016-05-10
8047428,297.588500,0.000000,43.841221,0.000000,19h50m21.24s,+43d50m28.4s,K04747.01,Kepler-1621 b,Kepler-1621 b,2MASS J19502124+4350283,YES,2016-05-10
4473613,294.082700,0.000000,39.556099,0.000000,19h36m19.85s,+39d33m22.0s,K04803.01,Kepler-1623 b,Kepler-1623 b,2MASS J19361984+3933219,YES,2016-05-10
6129524,293.670470,0.000000,41.410252,0.000000,19h34m40.91s,+41d24m36.9s,K02886.01,Kepler-1379 b,Kepler-1379 b,2MASS J19344091+4124368,YES,2016-05-10
6937402,288.116060,0.000000,42.440418,0.000000,19h12m27.85s,+42d26m25.5s,K02894.01,Kepler-1380 b,Kepler-1380 b,2MASS J19122785+4226255,YES,2016-05-10
11129258,287.535770,0.000000,48.727791,0.000000,19h10m08.58s,+48d43m40.0s,K02898.01,Kepler-1381 b,Kepler-1381 b,2MASS J19100858+4843400,YES,2016-05-10
6716545,297.944760,0.000000,42.191879,0.000000,19h51m46.74s,+42d11m30.8s,K02906.01,Kepler-1383 b,Kepler-1383 b,2MASS J19514674+4211307,YES,2016-05-10
7090524,280.823390,0.000000,42.636051,0.000000,18h43m17.61s,+42d38m09.8s,K02920.01,Kepler-1386 b,Kepler-1386 b,2MASS J18431761+4238097,YES,2016-05-10
10122538,283.336060,0.000000,47.174541,0.000000,18h53m20.65s,+47d10m28.3s,K02926.01,Kepler-1388 b,Kepler-1388 b,2MASS J18532065+4710283,YES,2016-05-10
10122538,283.336060,0.000000,47.174541,0.000000,18h53m20.65s,+47d10m28.3s,K02926.03,Kepler-1388 d,Kepler-1388 d,2MASS J18532065+4710283,YES,2016-05-10
10122538,283.336060,0.000000,47.174541,0.000000,18h53m20.65s,+47d10m28.3s,K02926.04,Kepler-1388 e,Kepler-1388 e,2MASS J18532065+4710283,YES,2016-05-10
10880507,298.662350,0.000000,48.248760,0.000000,19h54m38.96s,+48d14m55.5s,K02936.01,Kepler-1390 b,Kepler-1390 b,2MASS J19543896+4814555,YES,2016-05-10
9642292,288.766970,0.000000,46.394421,0.000000,19h15m04.07s,+46d23m39.9s,K02946.01,Kepler-1392 b,Kepler-1392 b,2MASS J19150407+4623399,YES,2016-05-10
10471515,292.337550,0.000000,47.664200,0.000000,19h29m21.01s,+47d39m51.1s,K02961.01,Kepler-1395 b,Kepler-1395 b,2MASS J19292101+4739511,YES,2016-05-10
10098844,299.675870,0.000000,47.075840,0.000000,19h58m42.21s,+47d04m33.0s,K02964.01,Kepler-1397 b,Kepler-1397 b,2MASS J19584220+4704330,YES,2016-05-10
11090556,294.866180,0.000000,48.638981,0.000000,19h39m27.88s,+48d38m20.3s,K02977.01,Kepler-1398 b,Kepler-1398 b,2MASS J19392788+4838203,YES,2016-05-10
11090556,294.866180,0.000000,48.638981,0.000000,19h39m27.88s,+48d38m20.3s,K02977.02,Kepler-1398 c,Kepler-1398 c,2MASS J19392788+4838203,YES,2016-05-10
9468551,293.311680,0.000000,46.041710,0.000000,19h33m14.80s,+46d02m30.2s,K02980.01,Kepler-1399 b,Kepler-1399 b,2MASS J19331480+4602301,YES,2016-05-10
5520547,287.466060,0.000000,40.758450,0.000000,19h09m51.85s,+40d45m30.4s,K02990.01,Kepler-1401 b,Kepler-1401 b,2MASS J19095185+4045304,YES,2016-05-10
5440317,289.289790,0.000000,40.681671,0.000000,19h17m09.55s,+40d40m54.0s,K03141.01,Kepler-1438 b,Kepler-1438 b,2MASS J19170955+4040540,YES,2016-05-10
4760478,295.429350,0.000000,39.886539,0.000000,19h41m43.04s,+39d53m11.5s,K05084.01,Kepler-1625 b,Kepler-1625 b,2MASS J19414304+3953115,YES,2016-05-10
7534267,293.719120,0.000000,43.124592,0.000000,19h34m52.59s,+43d07m28.5s,K03147.01,Kepler-1441 b,Kepler-1441 b,2MASS J19345259+4307285,YES,2016-05-10
10057494,283.435760,0.000000,47.066860,0.000000,18h53m44.58s,+47d04m00.7s,K03234.01,Kepler-1443 b,Kepler-1443 b,2MASS J18534458+4704006,YES,2016-05-10
8073705,280.249450,0.000000,43.915058,0.000000,18h40m59.87s,+43d54m54.2s,K03245.01,Kepler-1445 b,Kepler-1445 b,2MASS J18405986+4354542,YES,2016-05-10
12156174,289.643430,0.000000,50.727089,0.000000,19h18m34.42s,+50d43m37.5s,K03260.01,Kepler-1447 b,Kepler-1447 b,2MASS J19183442+5043375,YES,2016-05-10
12055539,287.867400,0.000000,50.595581,0.000000,19h11m28.18s,+50d35m44.1s,K03261.01,Kepler-1448 b,Kepler-1448 b,2MASS J19112817+5035441,YES,2016-05-10
7678434,290.393220,0.000000,43.363899,0.000000,19h21m34.37s,+43d21m50.0s,K00892.01,Kepler-716 b,Kepler-716 b,2MASS J19213437+4321500,YES,2016-05-10
6773862,290.708400,0.000000,42.237251,0.000000,19h22m50.02s,+42d14m14.1s,K01868.01,Kepler-988 b,Kepler-988 b,2MASS J19225001+4214141,YES,2016-05-10
8156120,288.153990,0.000000,44.068821,0.000000,19h12m36.96s,+44d04m07.8s,K00318.01,Kepler-522 b,Kepler-522 b,2MASS J19123695+4404077,YES,2016-05-10
11361646,296.859220,0.000000,49.162048,0.000000,19h47m26.21s,+49d09m43.4s,K00330.01,Kepler-524 b,Kepler-524 b,2MASS J19472621+4909433,YES,2016-05-10
10285631,296.183440,0.000000,47.358761,0.000000,19h44m44.03s,+47d21m31.5s,K00331.01,Kepler-525 b,Kepler-525 b,2MASS J19444402+4721315,YES,2016-05-10
10290666,297.650940,0.000000,47.396290,0.000000,19h50m36.23s,+47d23m46.6s,K00332.01,Kepler-526 b,Kepler-526 b,2MASS J19503622+4723466,YES,2016-05-10
11568987,296.418550,0.000000,49.540100,0.000000,19h45m40.45s,+49d32m24.4s,K00354.01,Kepler-534 b,Kepler-534 b,2MASS J19454045+4932243,YES,2016-05-10
11624249,297.736390,0.000000,49.637150,0.000000,19h50m56.73s,+49d38m13.7s,K00356.01,Kepler-536 b,Kepler-536 b,2MASS J19505673+4938137,YES,2016-05-10
8686097,290.625240,0.000000,44.873959,0.000000,19h22m30.06s,+44d52m26.3s,K00374.01,Kepler-540 b,Kepler-540 b,2MASS J19223006+4452262,YES,2016-05-10
3353050,294.149660,0.000000,38.458271,0.000000,19h36m35.92s,+38d27m29.8s,K00384.01,Kepler-541 b,Kepler-541 b,2MASS J19363592+3827297,YES,2016-05-10
5444548,290.566310,0.000000,40.692039,0.000000,19h22m15.91s,+40d41m31.3s,K00409.01,Kepler-545 b,Kepler-545 b,2MASS J19221591+4041313,YES,2016-05-10
9527334,292.249020,0.000000,46.164822,0.000000,19h28m59.76s,+46d09m53.4s,K00049.01,Kepler-461 b,Kepler-461 b,2MASS J19285977+4609535,YES,2016-05-10
2716853,292.268130,0.000000,37.955639,0.000000,19h29m04.35s,+37d57m20.3s,K01022.01,Kepler-752 b,Kepler-752 b,2MASS J19290434+3757203,YES,2016-05-10
5809890,296.860990,0.000000,41.097340,0.000000,19h47m26.64s,+41d05m50.4s,K01050.01,Kepler-755 b,Kepler-755 b,2MASS J19472664+4105504,YES,2016-05-10
5956656,290.607940,0.000000,41.201092,0.000000,19h22m25.91s,+41d12m03.9s,K01053.01,Kepler-756 b,Kepler-756 b,2MASS J19222590+4112039,YES,2016-05-10
5880320,293.084630,0.000000,41.135441,0.000000,19h32m20.31s,+41d08m07.6s,K01060.02,Kepler-758 c,Kepler-758 c,2MASS J19322030+4108075,YES,2016-05-10
5880320,293.084630,0.000000,41.135441,0.000000,19h32m20.31s,+41d08m07.6s,K01060.03,Kepler-758 d,Kepler-758 d,2MASS J19322030+4108075,YES,2016-05-10
8229696,290.503600,0.000000,44.143581,0.000000,19h22m00.86s,+44d08m36.9s,K01072.01,Kepler-761 b,Kepler-761 b,2MASS J19220086+4408368,YES,2016-05-10
10141900,292.144470,0.000000,47.157349,0.000000,19h28m34.67s,+47d09m26.5s,K01082.03,Kepler-763 b,Kepler-763 b,2MASS J19283467+4709264,YES,2016-05-10
2721030,293.184540,0.000000,37.969841,0.000000,19h32m44.29s,+37d58m11.4s,K01094.01,Kepler-766 b,Kepler-766 b,2MASS J19324428+3758114,YES,2016-05-10
2853093,291.579160,0.000000,38.035831,0.000000,19h26m19.00s,+38d02m09.0s,K01099.01,Kepler-767 b,Kepler-767 b,2MASS J19261900+3802089,YES,2016-05-10
3245969,294.115660,0.000000,38.393478,0.000000,19h36m27.76s,+38d23m36.5s,K01101.01,Kepler-768 b,Kepler-768 b,2MASS J19362775+3823365,YES,2016-05-10
9115800,299.905910,0.000000,45.439678,0.000000,19h59m37.42s,+45d26m22.8s,K00421.01,Kepler-548 b,Kepler-548 b,2MASS J19593741+4526228,YES,2016-05-10
10189546,283.022800,0.000000,47.261131,0.000000,18h52m05.47s,+47d15m40.1s,K00427.03,Kepler-549 c,Kepler-549 c,2MASS J18520546+4715400,YES,2016-05-10
10937029,298.550840,0.000000,48.332451,0.000000,19h54m12.20s,+48d19m56.8s,K00433.02,Kepler-553 c,Kepler-553 c,2MASS J19541219+4819568,YES,2016-05-10
11709124,289.780520,0.000000,49.896530,0.000000,19h19m07.32s,+49d53m47.5s,K00435.01,Kepler-154 d,Kepler-154 d,2MASS J19190732+4953475,YES,2016-05-10
11709124,289.780520,0.000000,49.896530,0.000000,19h19m07.32s,+49d53m47.5s,K00435.04,Kepler-154 e,Kepler-154 e,2MASS J19190732+4953475,YES,2016-05-10
12470954,296.406860,0.000000,51.358150,0.000000,19h45m37.65s,+51d21m29.3s,K00439.01,Kepler-554 b,Kepler-554 b,2MASS J19453764+5121293,YES,2016-05-10
8890783,293.747100,0.000000,45.107220,0.000000,19h34m59.30s,+45d06m26.0s,K00464.01,Kepler-561 b,Kepler-561 b,2MASS J19345930+4506259,YES,2016-05-10
9583881,290.119630,0.000000,46.273811,0.000000,19h20m28.71s,+46d16m25.7s,K00467.01,Kepler-562 b,Kepler-562 b,2MASS J19202871+4616257,YES,2016-05-10
9589524,292.446260,0.000000,46.289768,0.000000,19h29m47.10s,+46d17m23.2s,K00468.01,Kepler-563 b,Kepler-563 b,2MASS J19294710+4617231,YES,2016-05-10
10123064,283.617950,0.000000,47.196678,0.000000,18h54m28.31s,+47d11m48.0s,K00472.01,Kepler-565 b,Kepler-565 b,2MASS J18542830+4711480,YES,2016-05-10
6444896,292.503780,0.000000,41.830421,0.000000,19h30m00.91s,+41d49m49.5s,K03138.02,Kepler-1649 c,Kepler-1649 c,2MASS J19300092+4149496,YES,2020-04-23
10934674,297.672610,0.000000,48.302311,0.000000,19h50m41.43s,+48d18m08.3s,K00477.01,Kepler-567 b,Kepler-567 b,2MASS J19504142+4818083,YES,2016-05-10
11015323,283.507260,0.000000,48.552601,0.000000,18h54m01.74s,+48d33m09.4s,K00479.01,Kepler-569 b,Kepler-569 b,2MASS J18540174+4833093,YES,2016-05-10
11134879,290.437590,0.000000,48.791882,0.000000,19h21m45.02s,+48d47m30.8s,K00480.01,Kepler-570 b,Kepler-570 b,2MASS J19214502+4847307,YES,2016-05-10
11497977,286.551030,0.000000,49.418739,0.000000,19h06m12.25s,+49d25m07.5s,K00483.01,Kepler-571 b,Kepler-571 b,2MASS J19061224+4925074,YES,2016-05-10
12061222,291.221100,0.000000,50.581299,0.000000,19h24m53.06s,+50d34m52.7s,K00484.01,Kepler-572 b,Kepler-572 b,2MASS J19245305+5034526,YES,2016-05-10
4852528,296.112580,0.000000,39.978779,0.000000,19h44m27.02s,+39d58m43.6s,K00500.05,Kepler-80 f,Kepler-80 f,2MASS J19442701+3958436,YES,2016-05-10
5812960,297.503690,0.000000,41.057018,0.000000,19h50m00.89s,+41d03m25.3s,K00507.01,Kepler-582 b,Kepler-582 b,2MASS J19500088+4103252,YES,2016-05-10
6937692,288.230590,0.000000,42.413620,0.000000,19h12m55.34s,+42d24m49.0s,K00513.01,Kepler-584 b,Kepler-584 b,2MASS J19125534+4224490,YES,2016-05-10
8056665,299.821170,0.000000,43.814270,0.000000,19h59m17.08s,+43d48m51.4s,K00089.01,Kepler-462 b,Kepler-462 b,2MASS J19591707+4348513,YES,2016-05-10
8711794,298.937040,0.000000,44.857910,0.000000,19h55m44.89s,+44d51m28.5s,K00105.01,Kepler-463 b,Kepler-463 b,2MASS J19554489+4451284,YES,2016-05-10
11250587,294.835170,0.000000,48.982361,0.000000,19h39m20.44s,+48d58m56.5s,K00107.01,Kepler-464 b,Kepler-464 b,2MASS J19392044+4858564,YES,2016-05-10
10984090,295.648710,0.000000,48.495560,0.000000,19h42m35.69s,+48d29m44.0s,K00112.02,Kepler-466 c,Kepler-466 c,2MASS J19423569+4829440,YES,2016-05-10
3531558,287.362790,0.000000,38.649601,0.000000,19h09m27.07s,+38d38m58.6s,K00118.01,Kepler-467 b,Kepler-467 b,2MASS J19092707+3838585,YES,2016-05-10
11974540,297.009430,0.000000,50.372318,0.000000,19h48m02.26s,+50d22m20.3s,K00129.01,Kepler-470 b,Kepler-470 b,2MASS J19480226+5022203,YES,2016-05-10
4180280,296.524290,0.000000,39.249760,0.000000,19h46m05.83s,+39d14m59.1s,K00144.01,Kepler-472 b,Kepler-472 b,2MASS J19460582+3914591,YES,2016-05-10
8030148,292.321500,0.000000,43.881168,0.000000,19h29m17.16s,+43d52m52.2s,K00155.01,Kepler-474 b,Kepler-474 b,2MASS J19291716+4352522,YES,2016-05-10
6851425,288.067600,0.000000,42.355370,0.000000,19h12m16.22s,+42d21m19.3s,K00163.01,Kepler-477 b,Kepler-477 b,2MASS J19121622+4221193,YES,2016-05-10
8495415,291.881260,0.000000,44.555729,0.000000,19h27m31.50s,+44d33m20.6s,K02362.02,Kepler-1208 b,Kepler-1208 b,2MASS J19273150+4433206,YES,2016-05-10
5602588,285.720790,0.000000,40.856960,0.000000,19h02m52.99s,+40d51m25.1s,K02369.01,Kepler-1211 b,Kepler-1211 b,2MASS J19025298+4051250,YES,2016-05-10
12254909,289.485810,0.000000,50.944160,0.000000,19h17m56.59s,+50d56m39.0s,K02372.01,Kepler-1213 b,Kepler-1213 b,2MASS J19175659+5056389,YES,2016-05-10
10813132,297.463620,0.000000,48.181412,0.000000,19h49m51.27s,+48d10m53.1s,K02378.01,Kepler-1215 b,Kepler-1215 b,2MASS J19495126+4810530,YES,2016-05-10
12254378,289.186680,0.000000,50.937561,0.000000,19h16m44.80s,+50d56m15.2s,K02387.01,Kepler-1217 b,Kepler-1217 b,2MASS J19164480+5056152,YES,2016-05-10
6272413,287.272640,0.000000,41.635559,0.000000,19h09m05.43s,+41d38m08.0s,K01129.01,Kepler-776 b,Kepler-776 b,2MASS J19090543+4138080,YES,2016-05-10
8288947,287.477420,0.000000,44.237511,0.000000,19h09m54.58s,+44d14m15.0s,K01142.01,Kepler-778 b,Kepler-778 b,2MASS J19095458+4414150,YES,2016-05-10
8278371,281.766390,0.000000,44.292549,0.000000,18h47m03.93s,+44d17m33.2s,K01150.01,Kepler-780 b,Kepler-780 b,2MASS J18470393+4417331,YES,2016-05-10
10330115,287.653630,0.000000,47.414810,0.000000,19h10m36.87s,+47d24m53.3s,K01160.01,Kepler-781 b,Kepler-781 b,2MASS J19103686+4724533,YES,2016-05-10
10337517,291.062930,0.000000,47.484798,0.000000,19h24m15.10s,+47d29m05.3s,K01165.02,Kepler-783 b,Kepler-783 b,2MASS J19241510+4729052,YES,2016-05-10
10350571,295.920650,0.000000,47.448608,0.000000,19h43m40.96s,+47d26m55.0s,K01175.01,Kepler-784 b,Kepler-784 b,2MASS J19434095+4726550,YES,2016-05-10
3444588,291.692470,0.000000,38.572899,0.000000,19h26m46.19s,+38d34m22.4s,K01202.01,Kepler-787 b,Kepler-787 b,2MASS J19264619+3834224,YES,2016-05-10
3438507,290.000400,0.000000,38.539890,0.000000,19h20m00.10s,+38d32m23.6s,K01204.01,Kepler-788 b,Kepler-788 b,2MASS J19200009+3832236,YES,2016-05-10
10266615,288.670680,0.000000,47.399139,0.000000,19h14m40.96s,+47d23m56.9s,K00530.01,Kepler-587 b,Kepler-587 b,2MASS J19144096+4723569,YES,2016-05-10
10873260,296.385530,0.000000,48.233452,0.000000,19h45m32.53s,+48d14m00.4s,K00535.01,Kepler-590 b,Kepler-590 b,2MASS J19453253+4814004,YES,2016-05-10
12116489,294.570400,0.000000,50.673019,0.000000,19h38m16.90s,+50d40m22.9s,K00547.01,Kepler-595 b,Kepler-595 b,2MASS J19381689+5040228,YES,2016-05-10
12600735,289.500670,0.000000,51.685730,0.000000,19h18m00.16s,+51d41m08.6s,K00548.01,Kepler-596 b,Kepler-596 b,2MASS J19180016+5141086,YES,2016-05-10
4165473,293.470120,0.000000,39.252811,0.000000,19h33m52.83s,+39d15m10.1s,K00550.01,Kepler-597 b,Kepler-597 b,2MASS J19335282+3915101,YES,2016-05-10
5709725,293.123410,0.000000,40.934769,0.000000,19h32m29.62s,+40d56m05.2s,K00555.01,Kepler-598 b,Kepler-598 b,2MASS J19322962+4056051,YES,2016-05-10
5774349,285.911500,0.000000,41.069439,0.000000,19h03m38.76s,+41d04m10.0s,K00557.01,Kepler-599 b,Kepler-599 b,2MASS J19033876+4104099,YES,2016-05-10
6665695,282.004610,0.000000,42.176529,0.000000,18h48m01.11s,+42d10m35.5s,K00561.01,Kepler-601 b,Kepler-601 b,2MASS J18480110+4210355,YES,2016-05-10
6707833,296.031980,0.000000,42.141960,0.000000,19h44m07.68s,+42d08m31.1s,K00563.01,Kepler-602 b,Kepler-602 b,2MASS J19440767+4208310,YES,2016-05-10
6786037,294.280980,0.000000,42.290970,0.000000,19h37m07.44s,+42d17m27.5s,K00564.01,Kepler-603 b,Kepler-603 b,2MASS J19370743+4217274,YES,2016-05-10
6786037,294.280980,0.000000,42.290970,0.000000,19h37m07.44s,+42d17m27.5s,K00564.02,Kepler-603 c,Kepler-603 c,2MASS J19370743+4217274,YES,2016-05-10
7119481,292.316010,0.000000,42.626251,0.000000,19h29m15.84s,+42d37m34.5s,K00566.01,Kepler-604 b,Kepler-604 b,2MASS J19291584+4237345,YES,2016-05-10
7595157,287.295440,0.000000,43.279869,0.000000,19h09m10.91s,+43d16m47.5s,K00568.01,Kepler-605 b,Kepler-605 b,2MASS J19091090+4316475,YES,2016-05-10
8367113,292.427400,0.000000,44.381271,0.000000,19h29m42.58s,+44d22m52.6s,K00575.01,Kepler-606 b,Kepler-606 b,2MASS J19294257+4422525,YES,2016-05-10
8565266,293.882930,0.000000,44.638088,0.000000,19h35m31.90s,+44d38m17.1s,K00578.01,Kepler-608 b,Kepler-608 b,2MASS J19353190+4438171,YES,2016-05-10
8625925,292.220310,0.000000,44.700031,0.000000,19h28m52.87s,+44d42m00.1s,K00580.01,Kepler-609 b,Kepler-609 b,2MASS J19285287+4442001,YES,2016-05-10
8822216,293.171330,0.000000,45.065601,0.000000,19h32m41.12s,+45d03m56.2s,K00581.01,Kepler-610 b,Kepler-610 b,2MASS J19324112+4503561,YES,2016-05-10
9020160,291.183380,0.000000,45.323170,0.000000,19h24m44.01s,+45d19m23.4s,K00582.01,Kepler-191 d,Kepler-191 d,2MASS J19244401+4519234,YES,2016-05-10
9279669,291.354640,0.000000,45.747898,0.000000,19h25m25.11s,+45d44m52.4s,K00585.01,Kepler-612 b,Kepler-612 b,2MASS J19252511+4544524,YES,2016-05-10
9570741,282.786800,0.000000,46.244991,0.000000,18h51m08.83s,+46d14m42.0s,K00586.01,Kepler-613 b,Kepler-613 b,2MASS J18510883+4614419,YES,2016-05-10
9958962,294.989140,0.000000,46.838329,0.000000,19h39m57.39s,+46d50m18.0s,K00593.01,Kepler-616 b,Kepler-616 b,2MASS J19395739+4650179,YES,2016-05-10
9958962,294.989140,0.000000,46.838329,0.000000,19h39m57.39s,+46d50m18.0s,K00593.02,Kepler-616 c,Kepler-616 c,2MASS J19395739+4650179,YES,2016-05-10
12459913,291.159390,0.000000,51.334862,0.000000,19h24m38.25s,+51d20m05.5s,K00602.01,Kepler-620 b,Kepler-620 b,2MASS J19243825+5120055,YES,2016-05-10
4832837,290.927310,0.000000,39.914150,0.000000,19h23m42.55s,+39d54m50.9s,K00605.01,Kepler-621 b,Kepler-621 b,2MASS J19234254+3954509,YES,2016-05-10
10353968,296.986720,0.000000,47.477390,0.000000,19h47m56.81s,+47d28m38.6s,K00618.01,Kepler-623 b,Kepler-623 b,2MASS J19475681+4728386,YES,2016-05-10
7382313,297.070370,0.000000,42.977741,0.000000,19h48m16.89s,+42d58m39.9s,K02392.01,Kepler-1220 b,Kepler-1220 b,2MASS J19481688+4258398,YES,2016-05-10
9269042,285.822330,0.000000,45.711891,0.000000,19h03m17.36s,+45d42m42.8s,K02397.01,Kepler-1221 b,Kepler-1221 b,2MASS J19031736+4542428,YES,2016-05-10
8481129,285.295750,0.000000,44.552750,0.000000,19h01m10.98s,+44d33m09.9s,K02402.01,Kepler-1223 b,Kepler-1223 b,2MASS J19011098+4433099,YES,2016-05-10
5007345,290.633300,0.000000,40.136990,0.000000,19h22m31.99s,+40d08m13.2s,K02406.01,Kepler-1225 b,Kepler-1225 b,2MASS J19223199+4008131,YES,2016-05-10
10024051,296.553070,0.000000,46.966290,0.000000,19h46m12.74s,+46d57m58.6s,K02409.01,Kepler-1228 b,Kepler-1228 b,2MASS J19461273+4657586,YES,2016-05-10
7107802,288.588350,0.000000,42.605659,0.000000,19h14m21.20s,+42d36m20.4s,K02420.01,Kepler-1231 b,Kepler-1231 b,2MASS J19142120+4236203,YES,2016-05-10
11360805,296.550050,0.000000,49.102322,0.000000,19h46m12.01s,+49d06m08.4s,K02422.01,Kepler-1232 b,Kepler-1232 b,2MASS J19461201+4906083,YES,2016-05-10
8081899,284.903020,0.000000,43.953960,0.000000,18h59m36.72s,+43d57m14.3s,K02426.01,Kepler-1235 b,Kepler-1235 b,2MASS J18593672+4357142,YES,2016-05-10
7047363,295.624690,0.000000,42.545898,0.000000,19h42m29.93s,+42d32m45.2s,K02432.01,Kepler-1236 b,Kepler-1236 b,2MASS J19422992+4232452,YES,2016-05-10
8570333,295.629270,0.000000,44.690620,0.000000,19h42m31.02s,+44d41m26.2s,K02436.01,Kepler-1237 b,Kepler-1237 b,2MASS J19423102+4441262,YES,2016-05-10
5036705,297.905790,0.000000,40.162861,0.000000,19h51m37.39s,+40d09m46.3s,K02437.01,Kepler-1238 b,Kepler-1238 b,2MASS J19513739+4009462,YES,2016-05-10
6867555,293.127380,0.000000,42.320099,0.000000,19h32m30.57s,+42d19m12.4s,K02439.01,Kepler-1239 b,Kepler-1239 b,2MASS J19323057+4219123,YES,2016-05-10
7289317,294.009460,0.000000,42.880772,0.000000,19h36m02.27s,+42d52m50.8s,K02450.01,Kepler-1243 b,Kepler-1243 b,2MASS J19360227+4252507,YES,2016-05-10
7604328,290.744320,0.000000,43.260780,0.000000,19h22m58.64s,+43d15m38.8s,K02458.02,Kepler-1245 c,Kepler-1245 c,2MASS J19225863+4315387,YES,2016-05-10
11236244,287.657410,0.000000,48.982159,0.000000,19h10m37.78s,+48d58m55.8s,K02460.01,Kepler-1246 b,Kepler-1246 b,2MASS J19103777+4858557,YES,2016-05-10
12454461,288.059300,0.000000,51.354450,0.000000,19h12m14.23s,+51d21m16.0s,K02463.01,Kepler-1248 b,Kepler-1248 b,2MASS J19121423+5121160,YES,2016-05-10
9395719,287.793850,0.000000,45.980240,0.000000,19h11m10.52s,+45d58m48.9s,K02472.01,Kepler-1250 b,Kepler-1250 b,2MASS J19111052+4558488,YES,2016-05-10
3732821,286.917110,0.000000,38.872219,0.000000,19h07m40.11s,+38d52m20.0s,K01207.01,Kepler-790 b,Kepler-790 b,2MASS J19074010+3852199,YES,2016-05-10
10528068,288.868230,0.000000,47.759430,0.000000,19h15m28.38s,+47d45m33.9s,K01162.01,Kepler-782 b,Kepler-782 b,2MASS J19152837+4745339,YES,2016-05-10
6767840,288.771820,0.000000,42.213219,0.000000,19h15m05.24s,+42d12m47.6s,K02506.01,Kepler-1262 b,Kepler-1262 b,2MASS J19150523+4212475,YES,2016-05-10
8950853,291.074680,0.000000,45.242580,0.000000,19h24m17.92s,+45d14m33.3s,K01412.01,Kepler-839 b,Kepler-839 b,2MASS J19241792+4514333,YES,2016-05-10
11811193,290.235840,0.000000,50.030090,0.000000,19h20m56.60s,+50d01m48.3s,K02260.01,Kepler-1163 b,Kepler-1163 b,2MASS J19205660+5001483,YES,2016-05-10
4247991,287.241180,0.000000,39.332760,0.000000,19h08m57.88s,+39d19m57.9s,K02311.03,Kepler-1185 b,Kepler-1185 b,2MASS J19085788+3919579,YES,2016-05-10
8780959,300.332370,0.000000,44.986141,0.000000,20h01m19.77s,+44d59m10.1s,K03741.03,Kepler-1518 b,Kepler-1518 b,2MASS J20011977+4459100,YES,2016-05-10
9549648,299.660460,0.000000,46.198421,0.000000,19h58m38.51s,+46d11m54.3s,K01886.01,Kepler-999 b,Kepler-999 b,2MASS J19583851+4611543,YES,2016-05-10
9527915,292.486940,0.000000,46.196209,0.000000,19h29m56.87s,+46d11m46.4s,K00165.01,Kepler-478 b,Kepler-478 b,2MASS J19295686+4611463,YES,2016-05-10
10587105,285.888370,0.000000,47.880379,0.000000,19h03m33.21s,+47d52m49.4s,K00339.02,Kepler-529 c,Kepler-529 c,2MASS J19033320+4752493,YES,2016-05-10
10858832,290.747680,0.000000,48.242008,0.000000,19h22m59.44s,+48d14m31.2s,K00432.01,Kepler-552 b,Kepler-552 b,2MASS J19225944+4814312,YES,2016-05-10
6786037,294.280980,0.000000,42.290970,0.000000,19h37m07.44s,+42d17m27.5s,K00564.03,Kepler-603 d,Kepler-603 d,2MASS J19370743+4217274,YES,2016-05-10
4563268,292.150450,0.000000,39.637581,0.000000,19h28m36.11s,+39d38m15.3s,K00627.01,Kepler-625 b,Kepler-625 b,2MASS J19283611+3938152,YES,2016-05-10
7778437,299.097530,0.000000,43.497589,0.000000,19h56m23.41s,+43d29m51.3s,K00131.01,Kepler-471 b,Kepler-471 b,2MASS J19562340+4329513,YES,2016-05-10
8247771,296.603420,0.000000,44.129261,0.000000,19h46m24.82s,+44d07m45.3s,K02344.01,Kepler-1200 b,Kepler-1200 b,2MASS J19462482+4407453,YES,2016-05-10
9395024,287.405330,0.000000,45.918011,0.000000,19h09m37.28s,+45d55m04.8s,K02383.01,Kepler-1216 b,Kepler-1216 b,2MASS J19093727+4555048,YES,2016-05-10
