pl_name,hostname,gaia_id,sy_snum,sy_pnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_facility,disc_telescope,disc_instrument,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,ttv_flag,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,st_nphot,st_nrvc,st_refname,system_type
Kepler-352 b,Kepler-352,Gaia DR2 2085281530744134272,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,10.05537000,0.00019400,-0.00019400,0,0.860,0.080,-0.080,0,0.077,0.007,-0.007,0,0.56600,,,0,0.00178,,,0,M-R relationship,0.000000,,,0,0,0.01083,0.00048,-0.00036,0,,,,,,5105.0,-79.7,-100.00,0,0.736,-0.013,-0.05,0,0.769,-0.04,-0.02,0,-0.218,-0.10,-0.115,0,[Fe/H],4.58,-0.0,-0.15,0,19h59m35.19s,299.8966237,+46d03m06.85s,46.0519022,252.7330000,1.3990000,-1.3830000,3.9279600,0.0216100,-0.0216100,13.1420000,0.1140000,-0.1140000,11.1320000,0.0220000,-0.0220000,12.9561000,0.0009370,-0.0009370,12.957,,,0,0,B,Transit
Kepler-352 c,Kepler-352,Gaia DR2 2085281530744134272,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,16.33299500,0.00027200,-0.00027200,0,1.240,0.100,-0.100,0,0.111,0.009,-0.009,0,2.07000,,,0,0.00651,,,0,M-R relationship,0.000000,,,0,0,0.01528,0.00065,-0.00036,0,,,,,,5105.0,-79.7,-100.00,0,0.736,-0.013,-0.05,0,0.769,-0.04,-0.02,0,-0.218,-0.10,-0.115,0,[Fe/H],4.58,-0.0,-0.15,0,19h59m35.19s,299.8966237,+46d03m06.85s,46.0519022,252.7330000,1.3990000,-1.3830000,3.9279600,0.0216100,-0.0216100,13.1420000,0.1140000,-0.1140000,11.1320000,0.0220000,-0.0220000,12.9561000,0.0009370,-0.0009370,12.957,,,0,0,B,Transit
Kepler-353 b,Kepler-353,Gaia DR2 2076953069455745920,2,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,5.79527800,0.00005500,-0.00005500,0,0.890,0.060,-0.060,0,0.079,0.005,-0.005,0,0.64000,,,0,0.00201,,,0,M-R relationship,0.000000,,,0,0,0.01791,0.00500,-0.00141,0,,,,,,4097.0,-80.9,-100.00,0,0.639,-0.02,-0.02,0,0.622,-0.01,-0.01,0,0.16,-0.11,-0.108,0,[Fe/H],4.61,-0.0,-0.10,0,19h47m25.57s,296.8565596,+41d45m29.07s,41.7580749,384.6940000,4.9450000,-4.9450000,2.5712300,0.0331556,-0.0331556,16.1260000,1.1330000,-1.1330000,12.8080000,0.0270000,-0.0270000,15.7248000,0.0006090,-0.0006090,15.773,,,0,0,B,Transit
Kepler-353 c,Kepler-353,Gaia DR2 2076953069455745920,2,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,8.41089400,0.00003900,-0.00003900,0,1.380,0.070,-0.070,0,0.123,0.006,-0.006,0,2.48000,,,0,0.00780,,,0,M-R relationship,0.000000,,,0,0,0.03088,0.00019,-0.00499,0,,,,,,4097.0,-80.9,-100.00,0,0.639,-0.02,-0.02,0,0.622,-0.01,-0.01,0,0.16,-0.11,-0.108,0,[Fe/H],4.61,-0.0,-0.10,0,19h47m25.57s,296.8565596,+41d45m29.07s,41.7580749,384.6940000,4.9450000,-4.9450000,2.5712300,0.0331556,-0.0331556,16.1260000,1.1330000,-1.1330000,12.8080000,0.0270000,-0.0270000,15.7248000,0.0006090,-0.0006090,15.773,,,0,0,B,Transit
Kepler-354 b,Kepler-354,Gaia DR2 2103860562828483712,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,5.47666000,0.00002400,-0.00002400,0,1.840,0.580,-0.580,0,0.164,0.052,-0.052,0,4.04000,,,0,0.01270,,,0,M-R relationship,0.000000,,,0,0,0.02603,0.00011,-0.00334,0,,,,,,4590.8,-77.9,-200.00,0,0.683,-0.016,-0.21,0,0.702,-0.03,-0.026,0,-0.06,-0.11,-0.152,0,[Fe/H],4.61,-0.0,-0.30,0,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.0640000,7.9940000,-7.7740000,1.7763300,0.0254838,-0.0254838,15.7710000,0.2520000,-0.2520000,13.1600000,0.0310000,-0.0310000,15.5561000,0.0004570,-0.0004570,15.549,,,0,0,B,Transit
Kepler-354 c,Kepler-354,Gaia DR2 2103860562828483712,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,16.93440200,0.00022800,-0.00022800,0,1.310,0.420,-0.420,0,0.117,0.037,-0.037,0,2.27000,,,0,0.00714,,,0,M-R relationship,0.000000,,,0,0,0.01703,0.00097,-0.00116,0,,,,,,4590.8,-77.9,-200.00,0,0.683,-0.016,-0.21,0,0.702,-0.03,-0.026,0,-0.06,-0.11,-0.152,0,[Fe/H],4.61,-0.0,-0.30,0,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.0640000,7.9940000,-7.7740000,1.7763300,0.0254838,-0.0254838,15.7710000,0.2520000,-0.2520000,13.1600000,0.0310000,-0.0310000,15.5561000,0.0004570,-0.0004570,15.549,,,0,0,B,Transit
Kepler-354 d,Kepler-354,Gaia DR2 2103860562828483712,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,24.20984200,0.00040300,-0.00040300,0,1.240,0.400,-0.400,0,0.111,0.036,-0.036,0,2.07000,,,0,0.00651,,,0,M-R relationship,0.000000,,,0,0,0.01950,0.00056,-0.00146,0,,,,,,4590.8,-77.9,-200.00,0,0.683,-0.016,-0.21,0,0.702,-0.03,-0.026,0,-0.06,-0.11,-0.152,0,[Fe/H],4.61,-0.0,-0.30,0,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.0640000,7.9940000,-7.7740000,1.7763300,0.0254838,-0.0254838,15.7710000,0.2520000,-0.2520000,13.1600000,0.0310000,-0.0310000,15.5561000,0.0004570,-0.0004570,15.549,,,0,0,B,Transit
Kepler-355 b,Kepler-355,Gaia DR2 2105535462635217792,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,11.03189000,0.00033800,-0.00033800,0,1.460,0.660,-0.660,0,0.130,0.059,-0.059,0,2.73000,,,0,0.00859,,,0,M-R relationship,0.000000,,,0,0,0.01246,0.00028,-0.00104,0,,,,,,5870.7,-109.8,-250.00,0,1.184,-0.048,-0.48,0,1.01,-0.07,-0.06,0,-0.04,-0.15,-0.150,0,[Fe/H],4.29,-0.0,-0.30,0,19h03m11.88s,285.7994917,+42d48m42.27s,42.8117427,1432.1700000,48.8900000,-45.8200000,0.6694770,0.0229081,-0.0229081,15.2420000,0.0920000,-0.0920000,13.6730000,0.0430000,-0.0430000,15.0663000,0.0003290,-0.0003290,15.087,,,0,0,B,Transit
Kepler-355 c,Kepler-355,Gaia DR2 2105535462635217792,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,25.76229400,0.00026700,-0.00026700,0,2.710,1.220,-1.220,0,0.242,0.109,-0.109,0,7.80000,,,0,0.02450,,,0,M-R relationship,0.000000,,,0,0,0.02279,0.00046,-0.00071,0,,,,,,5870.7,-109.8,-250.00,0,1.184,-0.048,-0.48,0,1.01,-0.07,-0.06,0,-0.04,-0.15,-0.150,0,[Fe/H],4.29,-0.0,-0.30,0,19h03m11.88s,285.7994917,+42d48m42.27s,42.8117427,1432.1700000,48.8900000,-45.8200000,0.6694770,0.0229081,-0.0229081,15.2420000,0.0920000,-0.0920000,13.6730000,0.0430000,-0.0430000,15.0663000,0.0003290,-0.0003290,15.087,,,0,0,B,Transit
Kepler-356 b,Kepler-356,Gaia DR2 2051842839520109568,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,4.61269600,0.00002100,-0.00002100,0,1.570,0.290,-0.290,0,0.140,0.026,-0.026,0,3.09000,,,0,0.00972,,,0,M-R relationship,0.000000,,,0,0,0.01076,0.00041,-0.00019,0,,,,,,5965.5,-106.9,-100.00,0,1.437,-0.034,-0.24,0,1.152,-0.08,-0.04,0,0.067,-0.15,-0.012,0,[Fe/H],4.18,-0.0,-0.15,0,19h29m41.06s,292.4210998,+37d40m58.05s,37.6827919,707.5590000,10.5030000,-10.2050000,1.3847800,0.0205211,-0.0205211,13.0580000,0.1260000,-0.1260000,11.7040000,0.0210000,-0.0210000,12.9654000,0.0003500,-0.0003500,12.992,,,0,0,B,Transit
Kepler-356 c,Kepler-356,Gaia DR2 2051842839520109568,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,13.12163200,0.00008800,-0.00008800,0,1.810,0.330,-0.330,0,0.161,0.029,-0.029,0,3.93000,,,0,0.01240,,,0,M-R relationship,0.000000,,,0,0,0.01319,0.00041,-0.00041,0,,,,,,5965.5,-106.9,-100.00,0,1.437,-0.034,-0.24,0,1.152,-0.08,-0.04,0,0.067,-0.15,-0.012,0,[Fe/H],4.18,-0.0,-0.15,0,19h29m41.06s,292.4210998,+37d40m58.05s,37.6827919,707.5590000,10.5030000,-10.2050000,1.3847800,0.0205211,-0.0205211,13.0580000,0.1260000,-0.1260000,11.7040000,0.0210000,-0.0210000,12.9654000,0.0003500,-0.0003500,12.992,,,0,0,B,Transit
Kepler-357 b,Kepler-357,Gaia DR2 2126194667646233984,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,6.47543400,0.00003400,-0.00003400,0,1.840,1.080,-1.080,0,0.164,0.096,-0.096,0,4.04000,,,0,0.01270,,,0,M-R relationship,0.000000,,,0,0,0.02122,0.00018,-0.00130,0,,,,,,4904.3,-83.9,-200.00,0,0.735,-0.019,-0.49,0,0.77,-0.03,-0.03,0,-0.07,-0.11,-0.150,0,[Fe/H],4.59,-0.0,-0.30,0,19h24m58.31s,291.2429746,+44d00m31.08s,44.0086337,688.5730000,14.5180000,-13.9410000,1.4240800,0.0297724,-0.0297724,15.7350000,0.2290000,-0.2290000,13.4080000,0.0320000,-0.0320000,15.5215000,0.0004700,-0.0004700,15.565,,,0,0,B,Transit
Kepler-357 c,Kepler-357,Gaia DR2 2126194667646233984,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,16.85837000,0.00008100,-0.00008100,0,2.670,1.570,-1.570,0,0.238,0.140,-0.140,0,7.61000,,,0,0.02390,,,0,M-R relationship,0.000000,,,0,0,0.02787,0.00473,-0.00212,0,,,,,,4904.3,-83.9,-200.00,0,0.735,-0.019,-0.49,0,0.77,-0.03,-0.03,0,-0.07,-0.11,-0.150,0,[Fe/H],4.59,-0.0,-0.30,0,19h24m58.31s,291.2429746,+44d00m31.08s,44.0086337,688.5730000,14.5180000,-13.9410000,1.4240800,0.0297724,-0.0297724,15.7350000,0.2290000,-0.2290000,13.4080000,0.0320000,-0.0320000,15.5215000,0.0004700,-0.0004700,15.565,,,0,0,B,Transit
Kepler-357 d,Kepler-357,Gaia DR2 2126194667646233984,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,49.49987500,0.00046000,-0.00046000,0,3.430,2.040,-2.040,0,0.306,0.182,-0.182,0,11.60000,,,0,0.03660,,,0,M-R relationship,0.000000,,,0,0,0.02758,0.00119,-0.00077,0,,,,,,4904.3,-83.9,-200.00,0,0.735,-0.019,-0.49,0,0.77,-0.03,-0.03,0,-0.07,-0.11,-0.150,0,[Fe/H],4.59,-0.0,-0.30,0,19h24m58.31s,291.2429746,+44d00m31.08s,44.0086337,688.5730000,14.5180000,-13.9410000,1.4240800,0.0297724,-0.0297724,15.7350000,0.2290000,-0.2290000,13.4080000,0.0320000,-0.0320000,15.5215000,0.0004700,-0.0004700,15.565,,,0,0,B,Transit
Kepler-358 b,Kepler-358,Gaia DR2 2128902558627267200,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,34.06046700,0.00019400,-0.00019400,0,2.720,1.360,-1.360,0,0.243,0.121,-0.121,0,7.85000,,,0,0.02470,,,0,M-R relationship,0.000000,,,0,0,0.02831,0.00060,-0.00139,0,,,,,,5341.5,-87.3,-200.00,0,0.961,-0.042,-0.48,0,0.872,-0.04,-0.05,0,0.076,-0.13,-0.153,0,[Fe/H],4.40,-0.0,-0.30,0,19h32m55.26s,293.2302333,+48d16m53.00s,48.2813901,1101.1000000,40.2400000,-40.2400000,0.8802010,0.0329050,-0.0329050,15.5160000,0.1490000,-0.1490000,13.6520000,0.0530000,-0.0530000,15.3559000,0.0004340,-0.0004340,15.375,,,0,0,B,Transit
Kepler-358 c,Kepler-358,Gaia DR2 2128902558627267200,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,83.48836900,0.00083000,-0.00083000,0,2.850,1.430,-1.430,0,0.254,0.128,-0.128,0,8.50000,,,0,0.02670,,,0,M-R relationship,0.000000,,,0,1,0.02770,0.00072,-0.00072,0,,,,,,5341.5,-87.3,-200.00,0,0.961,-0.042,-0.48,0,0.872,-0.04,-0.05,0,0.076,-0.13,-0.153,0,[Fe/H],4.40,-0.0,-0.30,0,19h32m55.26s,293.2302333,+48d16m53.00s,48.2813901,1101.1000000,40.2400000,-40.2400000,0.8802010,0.0329050,-0.0329050,15.5160000,0.1490000,-0.1490000,13.6520000,0.0530000,-0.0530000,15.3559000,0.0004340,-0.0004340,15.375,,,0,0,B,Transit
Kepler-359 b,Kepler-359,Gaia DR2 2077683871034907648,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,25.56322200,0.00020200,-0.00020200,0,3.530,1.640,-1.640,0,0.315,0.146,-0.146,0,12.20000,,,0,0.03840,,,0,M-R relationship,0.000000,,,0,0,0.03120,0.00320,-0.00320,0,,,,,,6248.00,250.00,-250.00,0,1.09,0.50,-0.50,0,1.14,0.08,-0.08,0,0.080,0.143,-0.142,0,[Fe/H],4.43,0.30,-0.30,0,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,1443.2100000,81.5100000,-73.3800000,0.6656830,0.0362184,-0.0362184,15.8050000,0.5490000,-0.5490000,14.4870000,0.1190000,-0.1190000,15.8814000,0.0005160,-0.0005160,15.886,,,0,0,,Transit
Kepler-359 c,Kepler-359,Gaia DR2 2077683871034907648,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,57.68802000,0.00054500,-0.00054500,0,4.300,2.000,-2.000,0,0.384,0.178,-0.178,0,2.90000,2.40000,-1.90000,0,0.00912,0.00755,-0.00598,0,Mass,0.000000,,,0,1,0.04566,0.00017,-0.00718,0,,,,,,6248.00,250.00,-250.00,0,1.09,0.50,-0.50,0,1.14,0.08,-0.08,0,0.080,0.143,-0.142,0,[Fe/H],4.43,0.30,-0.30,0,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,1443.2100000,81.5100000,-73.3800000,0.6656830,0.0362184,-0.0362184,15.8050000,0.5490000,-0.5490000,14.4870000,0.1190000,-0.1190000,15.8814000,0.0005160,-0.0005160,15.886,,,0,0,,Transit
Kepler-359 d,Kepler-359,Gaia DR2 2077683871034907648,1,3,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,77.09569100,0.00145300,-0.00145300,0,4.010,1.910,-1.910,0,0.358,0.170,-0.170,0,2.70000,2.50000,-1.50000,0,0.00850,0.00787,-0.00472,0,Mass,0.000000,,,0,0,0.26893,0.35549,-0.23414,0,,,,,,6248.00,250.00,-250.00,0,1.09,0.50,-0.50,0,1.14,0.08,-0.08,0,0.080,0.143,-0.142,0,[Fe/H],4.43,0.30,-0.30,0,19h33m10.47s,293.2936129,+42d11m46.86s,42.1963497,1443.2100000,81.5100000,-73.3800000,0.6656830,0.0362184,-0.0362184,15.8050000,0.5490000,-0.5490000,14.4870000,0.1190000,-0.1190000,15.8814000,0.0005160,-0.0005160,15.886,,,0,0,,Transit
Kepler-36 b,Kepler-36,Gaia DR2 2129931456691176576,1,2,0,Transit,2012,<a refstr=CARTER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...337..556C/abstract target=ref> Carter et al. 2012 </a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,13.86825000,0.00050000,-0.00050000,0,1.498,0.061,-0.049,0,0.134,0.005,-0.004,0,3.83000,0.11000,-0.10000,0,0.01205,0.00035,-0.00031,0,Mass,0.000000,,,0,1,0.00838,0.00016,-0.00017,0,,,,,,5804.2,-109.1,-60.00,0,1.663,-0.039,-0.04,0,1.033,-0.06,-0.02,0,-0.153,-0.15,-0.040,0,[Fe/H],4.00,-0.0,-0.10,0,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,527.9560000,6.1050000,-5.9690000,1.8654300,0.0214930,-0.0214930,11.9410000,0.0250000,-0.0250000,10.7880000,0.0220000,-0.0220000,12.0767000,0.0001700,-0.0001700,11.866,,,0,0,B,Transit
Kepler-36 c,Kepler-36,Gaia DR2 2129931456691176576,1,2,0,Transit,2012,<a refstr=CARTER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Sci...337..556C/abstract target=ref> Carter et al. 2012 </a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,16.21865000,0.00010000,-0.00010000,0,3.679,0.096,-0.091,0,0.328,0.009,-0.008,0,7.13000,0.18000,-0.18000,0,0.02243,0.00057,-0.00057,0,Mass,0.000000,,,0,1,0.02062,0.00009,-0.00009,0,,,,,,5804.2,-109.1,-60.00,0,1.663,-0.039,-0.04,0,1.033,-0.06,-0.02,0,-0.153,-0.15,-0.040,0,[Fe/H],4.00,-0.0,-0.10,0,19h25m00.04s,291.2501859,+49d13m54.51s,49.2318073,527.9560000,6.1050000,-5.9690000,1.8654300,0.0214930,-0.0214930,11.9410000,0.0250000,-0.0250000,10.7880000,0.0220000,-0.0220000,12.0767000,0.0001700,-0.0001700,11.866,,,0,0,B,Transit
Kepler-360 b,Kepler-360,Gaia DR2 2106316012810255104,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,3.28967200,0.00001200,-0.00001200,0,1.650,0.780,-0.780,0,0.147,0.070,-0.070,0,3.36000,,,0,0.01060,,,0,M-R relationship,0.000000,,,0,0,0.01440,0.00050,-0.00036,0,,,,,,5501.2,-91.1,-200.00,0,0.928,-0.023,-0.50,0,0.952,-0.05,-0.05,0,0.116,-0.12,-0.150,0,[Fe/H],4.48,-0.0,-0.30,0,19h05m08.33s,286.2847077,+44d46m53.69s,44.7815817,876.0440000,15.5810000,-15.0540000,1.1128200,0.0198052,-0.0198052,15.0110000,0.1260000,-0.1260000,13.2280000,0.0300000,-0.0300000,14.8128000,0.0005460,-0.0005460,14.866,,,0,0,B,Transit
Kepler-360 c,Kepler-360,Gaia DR2 2106316012810255104,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,7.18643400,0.00002900,-0.00002900,0,2.100,1.000,-1.000,0,0.187,0.089,-0.089,0,5.06000,,,0,0.01590,,,0,M-R relationship,0.000000,,,0,0,0.01877,0.00101,-0.00032,0,,,,,,5501.2,-91.1,-200.00,0,0.928,-0.023,-0.50,0,0.952,-0.05,-0.05,0,0.116,-0.12,-0.150,0,[Fe/H],4.48,-0.0,-0.30,0,19h05m08.33s,286.2847077,+44d46m53.69s,44.7815817,876.0440000,15.5810000,-15.0540000,1.1128200,0.0198052,-0.0198052,15.0110000,0.1260000,-0.1260000,13.2280000,0.0300000,-0.0300000,14.8128000,0.0005460,-0.0005460,14.866,,,0,0,B,Transit
Kepler-361 b,Kepler-361,Gaia DR2 2080340222407746816,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,8.48661600,0.00008400,-0.00008400,0,1.450,0.280,-0.280,0,0.129,0.025,-0.025,0,2.70000,,,0,0.00849,,,0,M-R relationship,0.000000,,,0,0,0.01004,0.00033,-0.00034,0,,,,,,6185.6,-120.0,-100.00,0,1.49,-0.041,-0.26,0,1.237,-0.07,-0.05,0,0.011,-0.14,-0.055,0,[Fe/H],4.17,-0.0,-0.15,0,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011,930.3200000,15.4960000,-15.4960000,1.0462900,0.0177645,-0.0177645,13.6350000,0.1030000,-0.1030000,12.1980000,0.0200000,-0.0200000,13.5447000,0.0002540,-0.0002540,13.573,,,0,0,B,Transit
Kepler-361 c,Kepler-361,Gaia DR2 2080340222407746816,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,55.18802300,0.00065500,-0.00065500,0,2.520,0.480,-0.480,0,0.225,0.043,-0.043,0,6.90000,,,0,0.02170,,,0,M-R relationship,0.000000,,,0,0,0.01897,0.00033,-0.00033,0,,,,,,6185.6,-120.0,-100.00,0,1.49,-0.041,-0.26,0,1.237,-0.07,-0.05,0,0.011,-0.14,-0.055,0,[Fe/H],4.17,-0.0,-0.15,0,19h47m12.82s,296.8034146,+46d44m27.96s,46.7411011,930.3200000,15.4960000,-15.4960000,1.0462900,0.0177645,-0.0177645,13.6350000,0.1030000,-0.1030000,12.1980000,0.0200000,-0.0200000,13.5447000,0.0002540,-0.0002540,13.573,,,0,0,B,Transit
Kepler-362 b,Kepler-362,Gaia DR2 2129141083930129536,1,2,0,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,10.32718600,0.00010100,-0.00010100,0,0.880,0.380,-0.380,0,0.079,0.034,-0.034,0,0.61500,,,0,0.00193,,,0,M-R relationship,0.000000,,,0,0,0.01065,0.00081,-0.00064,0,,,,,,5646.9,-111.4,-200.00,0,1.385,-0.073,-0.30,0,0.945,-0.06,-0.06,0,-0.089,-0.15,-0.150,0,[Fe/H],4.12,-0.0,-0.30,0,19h27m05.18s,291.7716030,+47d31m47.71s,47.5299192,1090.5100000,54.4900000,-54.4900000,0.8897500,0.0446582,-0.0446582,14.6080000,0.1600000,-0.1600000,12.7840000,0.0310000,-0.0310000,14.4863000,0.0003200,-0.0003200,14.500,,,0,0,B,Transit
